benchmark,solver,configuration,wallclock time,status,result
NoLimit/Scheel/cms-scheel-md5-families-r24-c11-p1-4-6-9-10-11-13-15-17-18-19.cnf.bz2,YalSAT,default,5000.51756907,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,abcdsat_r18,nolimit,111.329474211,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,cms55-nolimits-v19,default,141.261167049,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,cms55-nolimits-autotune-v19,default,139.58702302,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,cms55-nolimits-gluebreak-v19,default,140.197293043,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,cms55-nolimits-otherconf-v20,default,74.0169489384,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,glu_mix,default,312.605257988,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,382.374166965,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,571.73952198,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,gluHack,default,570.269498825,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,abcdsat_n18,default,70.8175840378,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,BreakIDGlucose,default,522.091634989,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,BreakIDGlucoseSEL,default,429.812067032,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,CaDiCaL,default,954.535454035,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,Candy,default,734.763192892,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,Candy,agile,708.993797064,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,COMiniSatPS_Pulsar_no_drup,no_drup,57.8848159313,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,CPSparrow,default,5000.22505999,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,expGlucoseSilent,default,1652.53013802,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,GHackCOMSPS_no_drup,ghack_no_drup,48.8300890923,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,451.231743097,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,Lingeling,default,520.670237064,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,Maple_CM,default,54.5254361629,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,Maple_CM_Dist,default,35.3224937916,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,Maple_CM_ordUIP,default,111.973711014,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,Maple_CM_ordUIP+,default,111.987818003,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,MapleCOMSPS_CHB_VSIDS_no_drup,CHB_VSIDS_no_drup,321.833225012,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_no_drup_fix,LRB_VSIDS_2_no_drup,114.271047831,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,MapleCOMSPS_LRB_VSIDS_no_drup,LRB_VSIDS_no_drup,44.8952209949,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,ReasonLS,default_nodrup,59.697717905,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,ReasonLS_h,default,738.706739187,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,Riss7.1,NOLIMIT,201.798885107,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,smallsat,default,57.4469227791,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,948.919493914,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c4-p1-3-4-16.cnf.bz2,YalSAT,default,4999.98757815,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,abcdsat_r18,nolimit,630.812001944,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,cms55-nolimits-v19,default,1610.69072318,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,cms55-nolimits-autotune-v19,default,597.174606085,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,cms55-nolimits-gluebreak-v19,default,544.202970982,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,cms55-nolimits-otherconf-v20,default,581.246693134,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,glu_mix,default,5001.00760508,timeout(wallclock),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.75902987,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.2517159,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,gluHack,default,5001.00866008,timeout(wallclock),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,abcdsat_n18,default,825.740493059,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,BreakIDGlucose,default,5000.82318497,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,BreakIDGlucoseSEL,default,5000.81702685,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,CaDiCaL,default,2457.96681309,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,Candy,default,5001.00861907,timeout(wallclock),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,Candy,agile,5000.71000385,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,COMiniSatPS_Pulsar_no_drup,no_drup,1716.57385683,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,CPSparrow,default,5000.59000683,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,expGlucoseSilent,default,5000.05190706,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,GHackCOMSPS_no_drup,ghack_no_drup,2306.19994092,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5001.00892711,timeout(wallclock),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,Lingeling,default,5001.00813317,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,Maple_CM,default,602.039740086,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,Maple_CM_Dist,default,362.060795069,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,Maple_CM_ordUIP,default,5000.48323894,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,Maple_CM_ordUIP+,default,5001.00755501,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,MapleCOMSPS_CHB_VSIDS_no_drup,CHB_VSIDS_no_drup,5000.08930612,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_no_drup_fix,LRB_VSIDS_2_no_drup,2314.34548807,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,MapleCOMSPS_LRB_VSIDS_no_drup,LRB_VSIDS_no_drup,3973.27745199,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,ReasonLS,default_nodrup,317.403852224,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,ReasonLS_h,default,1049.23828602,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,Riss7.1,NOLIMIT,5000.65767407,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,smallsat,default,2330.52388,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.0,unkillable,UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p2-7-8-15-19.cnf.bz2,YalSAT,default,5000.93735695,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,abcdsat_r18,nolimit,983.596023083,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,cms55-nolimits-v19,default,368.464339018,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,cms55-nolimits-autotune-v19,default,574.652266979,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,cms55-nolimits-gluebreak-v19,default,632.8560462,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,cms55-nolimits-otherconf-v20,default,2230.00128007,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,glu_mix,default,5001.01005793,timeout(wallclock),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.64813185,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.34562802,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,gluHack,default,1628.84082913,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,abcdsat_n18,default,5000.11978698,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,BreakIDGlucose,default,826.548997879,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,BreakIDGlucoseSEL,default,3998.85756207,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,CaDiCaL,default,5000.60648704,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,Candy,default,5000.43692899,timeout(wallclock),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,Candy,agile,5000.26331592,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,COMiniSatPS_Pulsar_no_drup,no_drup,838.046040058,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,CPSparrow,default,5000.26312685,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,expGlucoseSilent,default,100.781593084,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,GHackCOMSPS_no_drup,ghack_no_drup,2104.14991903,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5001.00891399,timeout(wallclock),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,Lingeling,default,2220.7927711,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,Maple_CM,default,1753.98584819,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,Maple_CM_Dist,default,1.60695099831,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,Maple_CM_ordUIP,default,1088.83912492,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,Maple_CM_ordUIP+,default,946.532541037,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,MapleCOMSPS_CHB_VSIDS_no_drup,CHB_VSIDS_no_drup,3.23225712776,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_no_drup_fix,LRB_VSIDS_2_no_drup,179.202395916,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,MapleCOMSPS_LRB_VSIDS_no_drup,LRB_VSIDS_no_drup,102.029953003,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,ReasonLS,default_nodrup,12.7771298885,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,ReasonLS_h,default,744.879748106,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,Riss7.1,NOLIMIT,5000.07523489,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,smallsat,default,3288.98859,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.0,unkillable,UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c5-p6-11-15-16-19.cnf.bz2,YalSAT,default,5000.32121611,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,abcdsat_r18,nolimit,3527.53985405,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,cms55-nolimits-v19,default,1816.05284905,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,cms55-nolimits-autotune-v19,default,1027.45418501,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,cms55-nolimits-gluebreak-v19,default,1030.30707812,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,cms55-nolimits-otherconf-v20,default,595.691166162,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,glu_mix,default,5001.00896001,timeout(wallclock),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,5000.17310095,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,5000.43893409,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,gluHack,default,5000.5381,timeout(wallclock),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,abcdsat_n18,default,2123.86930919,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,BreakIDGlucose,default,5000.16078901,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,BreakIDGlucoseSEL,default,5000.38187313,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,CaDiCaL,default,5000.44811702,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,Candy,default,5001.01017904,timeout(wallclock),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,Candy,agile,5000.53081584,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,COMiniSatPS_Pulsar_no_drup,no_drup,2374.39444804,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,CPSparrow,default,5000.08968592,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,expGlucoseSilent,default,5000.77212095,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,GHackCOMSPS_no_drup,ghack_no_drup,5001.00801396,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,5001.009413,timeout(wallclock),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,Lingeling,default,5001.00728297,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,Maple_CM,default,222.452836037,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,Maple_CM_Dist,default,1200.59658217,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,Maple_CM_ordUIP,default,2003.01703382,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,Maple_CM_ordUIP+,default,1982.6099472,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,MapleCOMSPS_CHB_VSIDS_no_drup,CHB_VSIDS_no_drup,5000.78541899,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_no_drup_fix,LRB_VSIDS_2_no_drup,1757.43757701,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,MapleCOMSPS_LRB_VSIDS_no_drup,LRB_VSIDS_no_drup,3399.38417411,complete,SAT-INCORRECT
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,ReasonLS,default_nodrup,1245.217628,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,ReasonLS_h,default,2065.09309721,complete,SAT-VERIFIED
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,Riss7.1,NOLIMIT,5000.62183118,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,smallsat,default,5001.00848103,timeout(wallclock),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,Sparrow2Riss-2018,NOLIMIT,5000.0,unkillable,UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf.bz2,YalSAT,default,5000.412781,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,abcdsat_r18,nolimit,146.62868309,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,cms55-nolimits-v19,default,202.333588123,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,cms55-nolimits-autotune-v19,default,301.504454851,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,cms55-nolimits-gluebreak-v19,default,301.928261042,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,cms55-nolimits-otherconf-v20,default,313.800734997,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,glu_mix,default,533.649438143,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,glucose-3.0_PADC_10_NoDRUP,default,921.177056074,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,glucose-3.0_PADC_3_NoDRUP,default,1430.88102698,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,gluHack,default,476.888042927,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,abcdsat_n18,default,547.055955887,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,BreakIDGlucose,default,1741.09774899,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,BreakIDGlucoseSEL,default,1239.74767995,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,CaDiCaL,default,2.21373486519,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,Candy,default,886.078462124,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,Candy,agile,865.328434944,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,COMiniSatPS_Pulsar_no_drup,no_drup,167.319559097,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,CPSparrow,default,5000.9028089,timeout(cpu),UNKNOWN
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,expGlucoseSilent,default,1283.66444492,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,GHackCOMSPS_no_drup,ghack_no_drup,117.901130915,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,Glucose_Hack_Kiel_fastBVE,default,3073.85790586,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,Lingeling,default,68.1453871727,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,Maple_CM,default,114.770273924,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,Maple_CM_Dist,default,147.166301012,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,Maple_CM_ordUIP,default,162.462193966,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,Maple_CM_ordUIP+,default,163.489138126,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,MapleCOMSPS_CHB_VSIDS_no_drup,CHB_VSIDS_no_drup,438.134846926,complete,UNSAT
NoLimit/Scheel/cms-scheel-md5-families-r24-c7-p1-3-6-10-11-14-15.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2_no_drup_fix,LRB_VSIDS_2_no_drup,132.342916965,complete,UNSAT
